,,,,,,Normalized summed signal-to-noise ratio,,,,,,,,,,,,Normalized relative abundance,,,Absolute abundance (copy number per average cell),,
AOE93614.1,50S ribosomal protein L10 [synthetic bacterium JCVI-Syn3.0],42.4242424242424,72,166,50000000000,6400799578.82056,5449210271.61804,5616601206.69698,5616601206.69698,7370641553.10414,4648188927.03293,5755778248.94997,5755778248.94997,4637818338.71856,5097075800.29802,5023886074.76082,5023886074.76082,0.003675172652827,0.003528957650338,0.003120509934211,283,272,240
AOE93615.1,50S ribosomal protein L1 [synthetic bacterium JCVI-Syn3.0],76.9911504424779,107,227,130000000000,13108967709.9048,13053068991.6093,12913048118.9464,13053068991.6093,15096703767.9186,15512334377.0346,14144607992.0039,15096703767.9186,15864726586.18,14325838238.2827,15980704218.1198,15864726586.18,0.008541158687966,0.009256025154617,0.00985413207605,658,713,759
AOE93616.1,50S ribosomal protein L11 [synthetic bacterium JCVI-Syn3.0],78.169014084507,128,143,180000000000,17867668467.3058,19105392632.3242,18778379065.8202,18778379065.8202,23316951381.2257,23251332482.215,19437947695.9358,23251332482.215,19465707160.6755,19183217928.7279,19593403185.77,19465707160.6755,0.012287464013793,0.014255755537251,0.012090826039329,946,1098,931
AOE93617.1,UDP-glucose 4-epimerase GalE [synthetic bacterium JCVI-Syn3.0],71.0843373493976,40,333,17000000000,1761902842.79904,1705937235.76486,1623689711.21862,1705937235.76486,1881614826.23483,1964899087.20804,1771909696.79965,1881614826.23483,2024985811.37704,1984114999.05659,2280945789.54134,2024985811.37704,0.001116264738334,0.001153647473692,0.001257788940077,86,89,97
AOE93618.1,UDP-galactopyranose mutase [synthetic bacterium JCVI-Syn3.0],50.379746835443,55,396,18000000000,1583418446.00012,1556811088.03204,1554595290.21624,1556811088.03204,2111785873.90955,2234787902.09008,2042122403.31647,2111785873.90955,2319297664.02051,2249333862.2473,2347847470.1677,2319297664.02051,0.00101868538032,0.001294768942318,0.001440596242285,78,100,111
AOE93619.1,DNA-binding protein WhiA [synthetic bacterium JCVI-Syn3.0],50.4854368932039,33,310,4500000000,533561554.370635,525080074.779343,522905246.782272,525080074.779343,453503291.390372,421945200.37377,543931156.052083,453503291.390372,492926043.030345,503449298.753569,502698134.467611,502698134.467611,0.000343581440155,0.000278049959603,0.000312243251374,26,21,24
AOE93620.1,diacylglyceryl transferase [synthetic bacterium JCVI-Syn3.0],19.7478991596639,23,477,7200000000,1020174384.77616,1087419432.38076,1095368842.17737,1087419432.38076,620400499.276301,499389843.550128,756469697.46565,620400499.276301,758662005.608565,713179674.179542,648935620.585521,713179674.179542,0.000711543158035,0.000380377247611,0.000442980637904,55,29,34
AOE93621.1,thioredoxin-disulfide reductase [synthetic bacterium JCVI-Syn3.0],55.8064516129032,45,311,18000000000,2033162638.15102,1949090699.96871,1989823435.62679,1989823435.62679,2018891611.30155,1919080250.1206,1968326332.06973,1968326332.06973,2023214553.34421,2024491672.92816,2073918806.48923,2024491672.92816,0.00130202312848,0.001206811653869,0.001257482013543,100,93,97
AOE93622.1,diacylglyceryl transferase [synthetic bacterium JCVI-Syn3.0],16.5399239543726,10,527,1900000000,254944646.893958,252510342.636893,260115206.764624,254944646.893958,162267397.165028,180287999.294349,211403278.583447,180287999.294349,193715073.445052,194325076.697482,190430978.519168,193715073.445052,0.000166820744391,0.000110537391619,0.000120323152654,13,9,9
AOE93623.1,HPr(Ser) kinase/phosphatase [synthetic bacterium JCVI-Syn3.0],50.1597444089457,39,314,26000000000,2631111700.597,2593695332.65232,2504540623.43004,2593695332.65232,2806031883.24316,2863383881.66001,2652990871.74231,2806031883.24316,3143189181.876,3179789239.73222,3625267285.06694,3179789239.73222,0.001697161291238,0.001720422026903,0.001975077412908,131,133,152
AOE93624.1,ECF transporter S component [synthetic bacterium JCVI-Syn3.0],4.01785714285714,1,225,52000000,9634527.87320157,4982259.15336296,5965352.49572745,5965352.49572745,6075192.25716697,3864670.24628457,6833279.85126614,6075192.25716697,4940720.09160721,4864016.82647841,4839981.2049047,4864016.82647841,3.90337493262434E-06,3.72479537360779E-06,3.02120959777536E-06,0,0,0
AOE93625.1,dihydrofolate synthase [synthetic bacterium JCVI-Syn3.0],34.7708894878706,23,372,5400000000,685579339.133034,710396107.953066,682136781.890714,685579339.133034,496645030.904508,580410490.461056,547777304.683639,547777304.683639,554927835.113232,556182313.325681,585944796.535071,556182313.325681,0.000448602695082,0.000335850831362,0.000345464130384,35,26,27
AOE93626.1,excinuclease ABC subunit A [synthetic bacterium JCVI-Syn3.0],62.5792811839323,117,947,24000000000,2857340223.49439,2941712815.81053,2855773920.38386,2857340223.49439,2414091315.43817,2542760438.68792,2397350817.72086,2414091315.43817,2622863645.97848,2672384272.79271,2695722549.69309,2672384272.79271,0.001869674962268,0.001480117135816,0.001659910584592,144,114,128
AOE93627.1,excinuclease ABC subunit B [synthetic bacterium JCVI-Syn3.0],34.4360902255639,56,666,8800000000,967992656.073517,965840842.831984,906491165.521301,965840842.831984,883054577.480236,903224089.002076,1014521563.29133,903224089.002076,1050858555.64876,1089963601.09841,1018052949.05238,1050858555.64876,0.000631989297785,0.000553780813122,0.000652724706244,49,43,50
AOE93628.1,DNA polymerase III subunit delta [synthetic bacterium JCVI-Syn3.0],31.0126582278481,16,317,1400000000,163655490.903763,158923353.033952,160921699.619966,160921699.619966,113890264.448568,160792251.559907,159707609.237828,159707609.237828,144004065.159054,166037395.79352,172067870.243443,166037395.79352,0.000105297671657,9.79192326493434E-05,0.000103131586846,8,8,8
AOE93629.1,hypothetical protein JCVSYN2_02305 [synthetic bacterium JCVI-Syn3.0],31.1475409836066,39,489,31000000000,4219518727.85715,4200382110.73303,4169363476.43659,4200382110.73303,3119620526.80159,2850440734.29019,3225296814.49456,3119620526.80159,3126076156.09848,3157747598.47115,2931553854.81726,3126076156.09848,0.00274848238226,0.001912688128007,0.0019417143532,212,147,150
AOE93630.1,hypothetical protein JCVSYN2_02315 [synthetic bacterium JCVI-Syn3.0],9.30232558139535,1,87,1200000000,174562860.578461,150208460.286582,147629456.921933,150208460.286582,123045163.068758,78698154.2547054,197538102.534358,123045163.068758,132563307.678629,105842956.265839,89911538.410734,105842956.265839,9.82875595315919E-05,7.54409135945686E-05,6.57427321358157E-05,8,6,5
AOE93631.1,phosphoribosylpyrophosphate synthetase [synthetic bacterium JCVI-Syn3.0],63.3720930232558,137,345,59000000000,6017095348.79367,6255636764.18835,6267001958.79244,6255636764.18835,6753701495.71285,6233492991.07843,6218585816.97329,6233492991.07843,6954275369.64397,7380780937.84028,6919429316.97674,6954275369.64397,0.004093319841606,0.003821852028995,0.004319541696066,315,294,333
AOE93632.1,aminoacyl-tRNA hydrolase [synthetic bacterium JCVI-Syn3.0],76.8817204301075,34,187,27000000000,3011920785.49148,2935637322.46001,3065335879.03436,3011920785.49148,2830508269.84433,2938096902.49538,2950351021.09921,2938096902.49538,3116624985.57587,3054061439.58281,3097463394.41655,3097463394.41655,0.001970823367363,0.001801393155371,0.00192394197426,152,139,148
AOE93633.1,50S ribosomal protein L9 [synthetic bacterium JCVI-Syn3.0],53.7414965986395,29,148,26000000000,2792162075.33893,2330628262.82214,2413736705.87177,2413736705.87177,3212596876.12148,3050445079.94217,3246822231.362,3212596876.12148,2832435039.91284,3089102516.91082,3032071211.71785,3032071211.71785,0.001579406976939,0.001969693381691,0.001883324620941,122,152,145
AOE93634.1,replicative DNA helicase [synthetic bacterium JCVI-Syn3.0],56.62100456621,75,439,23000000000,2491434639.71955,2302917109.32024,2335406712.05241,2335406712.05241,2626226431.39104,2652353575.31062,2468692245.66779,2626226431.39104,2688898728.70035,2597160626.7439,2836909931.09409,2688898728.70035,0.001528152447628,0.001610180492667,0.001670168286091,118,124,129
AOE93635.1,lipoprotein [synthetic bacterium JCVI-Syn3.0],69.6551724137931,68,436,48000000000,5889321564.85325,6143876336.9614,5720459982.33823,5889321564.85325,5076571942.61646,4689584517.29741,5221453232.60831,5076571942.61646,5631337720.96223,4893313675.68271,4734081026.68001,4893313675.68271,0.003853624774542,0.003112525642845,0.003039406887209,297,240,234
AOE93636.1,hypothetical protein JCVSYN2_02350 [synthetic bacterium JCVI-Syn3.0],11.3636363636364,3,309,120000000,19041137.8868533,19545224.8241339,17713708.1164337,19041137.8868533,7867320.44159943,9882756.59422937,14099566.3647459,9882756.59422937,10792266.3000845,10604210.9162876,10453808.5556323,10604210.9162876,1.24593978929862E-05,6.0592726093978E-06,6.5866432909357E-06,1,0,1
AOE93637.1,cysteine--tRNA ligase [synthetic bacterium JCVI-Syn3.0],29.4784580498866,33,442,22000000000,2209681627.88934,2238796954.70686,2196641097.27094,2209681627.88934,2571004857.06716,2829149065.27752,2368358986.89172,2571004857.06716,2489081068.93731,2464996573.11883,2632289768.84032,2489081068.93731,0.001445885365795,0.001576323281922,0.001546054605358,111,121,119
AOE93638.1,23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB [synthetic bacterium JCVI-Syn3.0],56.1475409836066,24,245,22000000000,2680127892.49738,2665775876.05678,2762298337.46503,2680127892.49738,2108996795.43541,2201111334.54223,2371648517.3139,2201111334.54223,2360571395.18758,2401527493.1492,2447942358.3525,2401527493.1492,0.001753717661998,0.001349535779057,0.001491672041948,135,104,115
AOE93639.1,50S ribosomal protein L33 [synthetic bacterium JCVI-Syn3.0],47.1698113207547,7,54,6200000000,693789256.717245,616166890.790004,675371751.916364,675371751.916364,538235196.847699,542190530.952424,685974671.720195,542190530.952424,707101621.757952,1026561267.55442,714608811.7437,714608811.7437,0.000441923451887,0.000332425493024,0.000443868324826,34,26,34
AOE93640.1,preprotein translocase subunit SecE [synthetic bacterium JCVI-Syn3.0],26.1682242990654,5,108,1300000000,167965365.834479,166562958.282531,182952248.981204,167965365.834479,135466343.11038,137160358.295562,151032885.661188,137160358.295562,119214845.814642,123855230.916681,115789763.103332,119214845.814642,0.000109906631505,8.40951605143012E-05,7.40484766442049E-05,8,6,6
AOE93641.1,antitermination protein NusG [synthetic bacterium JCVI-Syn3.0],59.1549295774648,46,214,39000000000,4636033989.79865,4818183358.1733,4723517257.17129,4723517257.17129,3664608615.19744,3736227831.00173,4584955516.12746,3736227831.00173,4344705829.5524,4370261036.9329,4121506566.04484,4344705829.5524,0.003090791175989,0.002290739708401,0.00269864752118,238,176,208
AOE93644.1,hypothetical protein JCVSYN2_02390 [synthetic bacterium JCVI-Syn3.0],38.4937238493724,16,240,1500000000,146293157.833002,143608214.256167,140324180.490356,143608214.256167,166131466.885058,173169790.100605,166027256.063871,166131466.885058,180142334.86847,180033548.115513,204270051.38696,180142334.86847,9.3968747705681E-05,0.000101857800226,0.000111892653847,7,8,9
AOE93645.1,DNA topoisomerase I [synthetic bacterium JCVI-Syn3.0],62.3277182235835,84,654,39000000000,3542773374.86744,3442942005.37799,3475137499.99665,3475137499.99665,4724759816.99784,4573832477.95584,4622765350.94651,4622765350.94651,4952159775.64451,4743382198.26538,4922247499.94785,4922247499.94785,0.002273925072261,0.002834289725097,0.003057378689258,175,218,236
AOE93646.1,C4-dicarboxylate ABC transporter [synthetic bacterium JCVI-Syn3.0],11.734693877551,10,589,3400000000,482215350.269369,482593497.02681,469782941.326568,482215350.269369,251952598.807784,299729258.345274,361217004.397081,299729258.345274,333274880.577014,357612211.844629,361622257.405471,357612211.844629,0.000315533291908,0.000183768695304,0.000222125351381,24,14,17
AOE93647.1,redox-regulated ATPase YchF [synthetic bacterium JCVI-Syn3.0],56.3186813186813,33,365,27000000000,3349644928.79673,3330087774.23807,3264639233.73339,3330087774.23807,2802075431.16483,2946468858.03128,2930437399.28928,2930437399.28928,2593208859.18262,2867747326.07412,2915690189.48966,2867747326.07412,0.002179013084425,0.00179669699418,0.001781257354696,168,138,137
AOE93649.1,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG [synthetic bacterium JCVI-Syn3.0],59.3073593073593,32,232,23000000000,2600492856.52466,2603955841.23683,2670309260.71437,2603955841.23683,2586759965.41445,2481615110.45606,2464312854.04022,2481615110.45606,2613166951.5469,2538248848.15643,2441138311.91008,2538248848.15643,0.001703875163056,0.001521517030444,0.001576594418804,131,117,121
AOE93650.1,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [synthetic bacterium JCVI-Syn3.0],20.7070707070707,10,199,5400000000,739329433.140947,717849530.603914,680563116.408503,717849530.603914,461885412.883596,436396488.291777,624694006.25778,461885412.883596,605497379.688185,609221532.032428,524563100.69287,605497379.688185,0.000469718405603,0.000283189169366,0.000376095428984,36,22,29
AOE93651.1,amino acid permease [synthetic bacterium JCVI-Syn3.0],11.2167300380228,15,527,8000000000,1051182828.86232,896092286.403539,905938688.170842,905938688.170842,880060442.21662,911348577.336545,800781136.448778,880060442.21662,842314293.540307,863471228.258259,848810518.762787,848810518.762787,0.000592792859841,0.000539578819057,0.000527225660902,46,42,41
AOE93652.1,hypothetical protein JCVSYN2_02430 [synthetic bacterium JCVI-Syn3.0],7.9646017699115,4,227,1100000000,178142892.330203,203353101.923873,173514550.631273,178142892.330203,93592349.1783291,62101256.2406939,156779214.687112,93592349.1783291,91171824.3488281,82308266.5653794,59036544.0943092,82308266.5653794,0.000116566204737,5.73829328303583E-05,5.11245198762227E-05,9,4,4
AOE93653.1,amino acid permease [synthetic bacterium JCVI-Syn3.0],8.984375,7,513,880000000,146203969.795574,133577875.798048,141439780.511535,141439780.511535,48331010.7324814,66047675.4005591,100911734.573984,66047675.4005591,72787068.5861036,84805898.4010456,85894986.2006691,84805898.4010456,9.25498525225521E-05,4.04948626077349E-05,5.26758856594466E-05,7,3,4
AOE93654.1,magnesium transporter [synthetic bacterium JCVI-Syn3.0],31.864406779661,46,886,12000000000,1615402602.75698,1596650383.03223,1578445418.49233,1596650383.03223,1118253161.24721,1169588568.21294,1235551976.37175,1169588568.21294,1212065077.84918,1217611903.27544,1256430908.76194,1217611903.27544,0.001044753865888,0.000717093040597,0.000756300995612,80,55,58
AOE93655.1,MFS transporter [synthetic bacterium JCVI-Syn3.0],6.52631578947368,10,476,5000000000,664478281.269511,680732471.491482,608916051.558576,664478281.269511,496992495.454006,416505186.538346,574810002.537092,496992495.454006,490669049.723338,531763999.042442,535132462.385208,531763999.042442,0.000434795407017,0.000304713870676,0.000330297068241,33,23,25
AOE93656.1,tRNA uridine(34) 5-carboxymethylaminomethyl synthesis enzyme MnmG [synthetic bacterium JCVI-Syn3.0],60.731319554849,79,630,22000000000,2761369739.68844,2893068088.92902,2788049070.52285,2788049070.52285,3444109634.34345,3207915565.58349,3217130222.42598,3217130222.42598,1315799279.14476,1255558422.50161,1116999976.86039,1255558422.50161,0.001824334917442,0.001972472847201,0.000779870895179,141,152,60
AOE93657.1,DAACS family amino acid transporter [synthetic bacterium JCVI-Syn3.0],17.5238095238095,15,526,7500000000,865362717.090118,925057947.882555,849395743.830227,865362717.090118,604206099.127369,571023041.603777,940858072.265793,604206099.127369,1010799959.75199,925819098.881497,807477319.566678,925819098.881497,0.000566242336884,0.00037044820764,0.000575058361665,44,29,44
AOE93658.1,NADH oxidase [synthetic bacterium JCVI-Syn3.0],53.4675615212528,57,448,26000000000,2546306497.67311,2359547732.74482,2516599435.7271,2516599435.7271,3108057044.01134,3016798310.867,3036970056.24825,3036970056.24825,3042396088.98749,3218911673.07275,3154413160.66814,3154413160.66814,0.001646714282167,0.001862013832065,0.001959315449832,127,143,151
AOE93659.1,hypothetical protein JCVSYN2_02465 [synthetic bacterium JCVI-Syn3.0],45.7983193277311,29,239,13000000000,1422230068.85203,1497332552.59846,1581476861.6592,1497332552.59846,1495806221.69279,1144885843.62208,1501438774.39445,1495806221.69279,1553336181.73882,1456378220.0011,1347115275.44106,1456378220.0011,0.00097976613382,0.00091710218517,0.000904607038427,75,71,70
AOE93660.1,hypothetical protein JCVSYN2_02470 [synthetic bacterium JCVI-Syn3.0],41.2878787878788,13,265,6300000000,593346213.383485,596262956.357459,577809453.238776,593346213.383485,597724529.913183,705291681.77131,792228723.666331,705291681.77131,777610022.11958,850087345.10393,809639074.445948,809639074.445948,0.000388250776018,0.000432425359083,0.000502894917866,30,33,39
AOE93661.1,membrane protein insertase YidC [synthetic bacterium JCVI-Syn3.0],22.2222222222222,24,397,18000000000,2640907538.43982,2379482812.2172,2353514111.66666,2379482812.2172,1301680383.78288,1387927859.47,2135811974.35531,1387927859.47,2169169528.22289,1866077608.73314,1765428183.11209,1866077608.73314,0.001556993248676,0.000850960274345,0.001159085542428,120,66,89
AOE93662.1,ribonuclease P protein component [synthetic bacterium JCVI-Syn3.0],42.2018348623853,7,110,980000000,125103601.664179,126798714.676487,115583095.670071,125103601.664179,83705614.6184555,88708833.8004252,119676608.253663,88708833.8004252,122123653.985917,104101183.024614,94198694.3061887,104101183.024614,8.18604203300189E-05,5.43887731862582E-05,6.46608563485259E-05,6,4,5
AOE93665.1,tetracycline resistance ribosomal protection protein Tet(M) [synthetic bacterium JCVI-Syn3.0],64.6322378716745,108,640,31000000000,4544181858.80957,4386030488.86681,4503874747.95883,4503874747.95883,3013344910.32989,3067943707.96052,2905105422.35706,3013344910.32989,2701805846.97899,2888848212.35907,2988864804.37927,2888848212.35907,0.002947070068945,0.001847528885665,0.001794363847219,227,142,138
AOE93667.1,serine/threonine protein kinase [synthetic bacterium JCVI-Syn3.0],8.35579514824798,2,372,160000000,17395911.5050725,14230793.126436,17566815.4046643,17395911.5050725,19084605.5046853,19907362.4788475,15395830.2727067,19084605.5046853,18525846.5879746,17415149.0982478,20477686.0213653,18525846.5879746,1.1382858757749E-05,1.17010700701892E-05,1.15070460311351E-05,1,1,1
AOE93668.1,hypothetical protein JCVSYN2_00695 [synthetic bacterium JCVI-Syn3.0],39.1791044776119,13,269,1700000000,227679357.289603,261180725.369252,260470142.321376,260470142.321376,224241680.930807,228544247.342986,258978156.359096,228544247.342986,93085394.2277996,76800213.9223546,69020082.236726,76800213.9223546,0.000170436302794,0.000140124051904,4.77032772893202E-05,13,11,4
AOE93669.1,RNA-binding protein [synthetic bacterium JCVI-Syn3.0],48.3870967741936,17,94,8200000000,1053187059.8302,1058250877.75587,1075345084.72336,1058250877.75587,912686359.370696,927337652.092764,829756199.201853,912686359.370696,779696758.217199,783143846.178405,780596162.62965,780596162.62965,0.000692456975781,0.000559582279051,0.000484855357754,53,43,37
AOE93670.1,hypothetical protein JCVSYN2_01445 [synthetic bacterium JCVI-Syn3.0],53.1088082901554,48,387,7500000000,994454630.787216,1002196979.38384,1004514305.07544,1002196979.38384,664814184.173952,715303907.486921,870415569.572127,715303907.486921,745126160.807845,778850883.703613,724323379.009044,745126160.807845,0.000655778609844,0.000438564011236,0.000462823709065,51,34,36
AOE93671.1,hypothetical protein JCVSYN2_01575 [synthetic bacterium JCVI-Syn3.0],43.609022556391,42,400,18000000000,1560530839.56798,1632402481.86241,1534027514.40114,1560530839.56798,2148221915.40227,2140018963.19537,2051963904.55018,2140018963.19537,2331968413.65399,2291315127.20817,2309550840.1585,2309550840.1585,0.001021119366394,0.001312079090853,0.001434542151839,79,101,110
,,,,,Sum:,1522824380179.63,1534557698472.15,1531619426918.89,1528255060990.72,1667239139984.85,1633505478770.51,1570015333368.31,1631013692782.44,1602421988321.75,1609129873935.21,1611733680048.7,1609956763694.91,1,1,1,77761.932079735,77739.4510772849,77720.2602632256
